lnL Kappa Omega Scale Phi Delta_lnL Convergence Phi_sim Gene
-15439 2.938607 0.1351393 0.9844958 0.6861771 0.1440807 0 0.779702869942412 ENSG00000110148_CCKBR
-23768.71 3.079759 0.2254278 0.9438608 1.492829e-05 4.813277 0 0.0282273888587952 ENSG00000138780_GSTCD
-41333.49 3.418366 0.1470957 1.03476 2.188732 1.580559 0 2.05205865274183 ENSG00000186566_GPATCH8
-10953.2 2.32355 0.1638063 0.9966743 1.448332 0.2876723 0 2.8529999256134 ENSG00000175193_PARL
-21335.09 2.834156 0.2459779 1.028454 2.775477 3.229767 0 2.20455490029417 ENSG00000010932_FMO1
-11946.09 2.567135 0.1268271 0.9893732 1.013622 0.0003214009 0 1.88623981294222 ENSG00000127838_PNKD
-26041.27 2.999664 0.04423295 1.005355 1.168097 0.267714 0 1.83620008849539 ENSG00000107854_TNKS2
-5221.142 2.318486 0.0948808 0.979946 0.3765454 1.246246 0 0.505973374703899 ENSG00000175793_SFN
-2561.239 2.961903 0.03358332 0.9931033 0.8029857 0.07678828 0 1.40880474331789 ENSG00000161980_POLR3K
-8308.007 2.214428 0.2590561 0.9855109 1.31757 0.06059283 0 2.28264295239933 ENSG00000123096_SSPN
-7668.911 3.530111 0.04576345 1.048709 1.973127 1.186836 0 2.37157285446301 ENSG00000147677_EIF3H
-33782.14 3.239334 0.1886386 1.000618 1.806245 0.7819045 0 0.693681818665937 ENSG00000132874_SLC14A2
-16896.34 2.596869 0.03342863 1.056876 2.068255 0.9674443 0 1.25272773276083 ENSG00000135333_EPHA7
-18393.27 3.021766 0.109753 0.999139 1.607649 0.1734424 0 2.98438758496195 ENSG00000232434_C9orf172
-7453.021 2.312543 0.151176 0.9788747 0.6612406 0.1690028 0 0.631858397740871 ENSG00000108179_PPIF
-6798.359 2.646017 0.2190313 1.005639 2.191182 0.875752 0 1.73295943555422 ENSG00000188112_C6orf132
-17495.49 3.29328 0.04297291 0.961095 0.002171356 0.5278134 0 0.0317604099400342 ENSG00000196338_NLGN3
-9377.833 3.09043 0.09799457 1.041872 1.976915 1.1417 0 1.46276791649871 ENSG00000123119_NECAB1
-34243.05 3.278008 0.3402533 1.089043 5.399002 9.58858 0 2.9125319046434 ENSG00000130023_ERMARD
-8161.079 3.478318 0.007671171 1.049468 2.989431 3.596447 0 1.76643370860256 ENSG00000127824_TUBA4A
-40385.81 2.790594 0.1150729 1.01111 2.534513 3.531722 0 2.82167794019915 ENSG00000177169_ULK1
-11558.86 3.379948 0.2222775 0.9928419 1.378351 0.2008659 0 1.35101076238789 ENSG00000275074_NUDT18
-24707.37 3.320772 0.3590509 0.9827914 1.123526 0.02357022 0 1.42641704063863 ENSG00000204033_LRIT2
-18450.45 2.630818 0.2824904 0.9814071 1.134201 0.02748767 0 0.87214931147173 ENSG00000197632_SERPINB2
-2779.632 3.361682 0.0395375 0.9857327 0.5801103 0.1372428 0 0.507141963578761 ENSG00000197757_HOXC6
-8896.495 2.753511 0.1879208 0.9591524 4.657311e-06 3.254407 0 0.0486456421203911 ENSG00000204928_GRXCR2
-3398.747 3.092616 0.1902088 0.9990821 2.300486 0.8806679 0 2.41599006461911 ENSG00000179085_DPM3
-14697.32 2.6277 0.2334981 0.9898667 1.302545 0.06476921 0 0.995727206580341 ENSG00000175600_SUGCT
-14821.49 2.433237 0.144966 1.008581 1.897653 1.488609 0 2.13278933940455 ENSG00000158104_HPD
-30085.54 3.172739 0.2422114 0.9758038 0.3735389 1.783814 0 0.696776559809223 ENSG00000111206_FOXM1
-22351.2 4.349128 0.2230125 0.9788266 2.524701e-05 3.699211 0 0.314319147029892 ENSG00000100842_EFS
-85835.23 3.268944 0.0726447 1.007909 1.842976 0.7861613 0 2.91818335955031 ENSG00000143126_CELSR2
-12050.92 2.270796 0.04889439 0.9519882 5.462847e-05 2.265055 0 0.441497524967417 ENSG00000198739_LRRTM3
-16247.64 2.519672 0.1655596 0.9786938 0.2160394 1.31436 0 0.807754713110626 ENSG00000187260_WDR86
-7897.188 2.414896 0.0991268 0.9929087 0.9489809 0.006968544 0 0.755999205401167 ENSG00000165462_PHOX2A
-25893 2.533138 0.1400762 1.020461 2.752789 2.416063 0 2.66255183424801 ENSG00000168067_MAP4K2
-19469.78 3.379885 0.4309103 1.003669 2.414502 1.383518 0 2.24524479336105 ENSG00000092330_TINF2
-14175.29 2.944101 0.07998815 1.033119 1.720699 0.5620144 0 1.48819977161475 ENSG00000115419_GLS
-9327.633 3.903311 0.2096525 1.038664 3.433633 3.578359 0 2.07913449173793 ENSG00000164620_RELL2
-18628.81 3.767226 0.09178102 1.006997 1.824608 0.5619638 0 2.93670028285123 ENSG00000173714_WFIKKN2
-17398.36 2.64345 0.0808128 1.012281 1.991582 1.379193 0 1.89909170684405 ENSG00000106348_IMPDH1
-28594.23 2.597647 0.1309402 0.9819819 0.8467674 0.02491809 0 1.18063640571199 ENSG00000145808_ADAMTS19
-18362.32 2.562217 0.242783 0.9816876 0.5237572 0.4390828 0 1.12196864560246 ENSG00000162458_FBLIM1
-41628.36 2.644173 0.2329787 0.9969501 1.428324 0.2745466 0 1.64192061172798 ENSG00000115232_ITGA4
-9307.309 3.185377 0.2116074 0.9753112 0.7734412 0.1565873 0 0.764379301574081 ENSG00000104231_ZFAND1
-19031.48 2.805022 0.1564905 0.9999174 1.806644 0.6226327 0 2.71541719674133 ENSG00000115902_SLC1A4
-12556.25 2.266767 0.2797738 0.9844544 0.635723 0.1066423 0 2.46859408426099 ENSG00000184574_LPAR5
-12368.83 2.351993 0.4456307 0.999191 2.128627 1.406377 0 1.43613894050941 ENSG00000188312_CENPP
-17884.63 2.581367 0.0934898 1.010533 1.628309 0.685349 0 2.39035604288802 ENSG00000077327_SPAG6
-5634.267 2.834469 0.07430941 1.300919 5.28531 7.445534 0 2.94964579492807 ENSG00000125977_EIF2S2
-14367.29 3.251034 0.04655522 1.114549 2.717674 2.968644 0 2.33877834188752 ENSG00000109670_FBXW7
-33350.93 3.244655 0.6734979 0.9632843 0.5512953 0.7255459 0 0.435782766435295 ENSG00000173421_CCDC36
-15655.41 2.682914 0.4013274 0.9502911 0.1632397 3.027016 0 0.121231452561915 ENSG00000203872_C6orf163
-66185.38 3.42156 0.6656934 1.042772 3.935483 4.898432 0 1.38075173576362 ENSG00000165181_C9orf84
-2720.381 4.213202 0.2235061 0.9614781 0.443451 0.7872824 0 0.131666636327282 ENSG00000119640_ACYP1
-16923.15 2.284078 0.07979491 1.030823 2.854076 4.001765 0 2.3447380119469 ENSG00000158435_CNOT11
-13368.52 2.254186 0.085253 0.9961238 1.086564 -0.01807725 0 0.36878087092191 ENSG00000198648_STK39
-5176.868 3.32699 0.2698573 1.066259 4.059788 2.677441 0 2.60613191686571 ENSG00000225526_MKRN2OS
-15847.01 2.699606 0.280145 1.048004 2.604067 1.912212 0 2.6912162527442 ENSG00000162664_ZNF326
-71190.76 3.226409 0.4612222 1.022986 3.738898 5.179755 0 2.75411998992786 ENSG00000050327_ARHGEF5
-19846.88 2.949044 0.1908324 0.9961606 1.490349 0.3376391 0 1.13982662768103 ENSG00000188176_SMTNL2
-12175.65 2.575948 0.2309866 0.9753653 0.7568517 0.1778979 0 0.558348130434752 ENSG00000081087_OSTM1
-17826.73 2.562947 0.2669519 0.9788824 0.7822138 0.08203275 0 1.06248352490366 ENSG00000143839_REN
-38442.31 3.100339 0.4025698 0.9656274 0.1053514 5.905652 0 0.326490900479257 ENSG00000197993_KEL
-10699.76 2.305835 0.09635656 0.9820863 0.6519068 0.1993425 0 0.727877271361649 ENSG00000118523_CTGF
-127899.1 3.180581 0.20489 0.9971048 1.453527 0.4227908 0 1.57450628257357 ENSG00000165124_SVEP1
-12493.35 2.41166 0.4815896 0.983759 1.375625 0.162501 0 1.28267777943984 ENSG00000101000_PROCR
-8047.302 1.394482 0.08478905 1.004408 2.055217 1.808553 0 2.77305780351162 ENSG00000168779_SHOX2
-7336.501 2.970629 0.1137437 0.9882222 0.8306198 0.03049894 0 1.48834863281809 ENSG00000269113_TRABD2B
-9256.205 2.674135 0.1277972 0.9990834 1.894405 0.5755241 0 1.65268455818295 ENSG00000116329_OPRD1
-9490.896 2.298972 0.1367325 0.9867555 1.026668 0.00119141 0 1.22023873357102 ENSG00000164031_DNAJB14
-17731.84 3.891556 0.2884701 0.9727242 3.192077e-05 2.143456 0 0.459638366941363 ENSG00000060642_PIGV
-11470.24 3.071876 0.1366515 1.068202 3.511687 4.524471 0 2.31155504775234 ENSG00000110660_SLC35F2
-12561.31 2.839725 0.1656629 0.9712959 0.6208053 0.3615643 0 0.481996671762317 ENSG00000165084_C8orf34
-44689.52 2.833716 0.06773362 1.040008 2.330958 1.872786 0 1.68855259031989 ENSG00000091157_WDR7
-10375.38 2.11166 0.07025406 1.00388 1.40434 0.250994 0 0.992419356945902 ENSG00000154217_PITPNC1
-17421.01 2.558024 0.1317983 0.9850781 0.8087003 0.1152792 0 1.11156532983296 ENSG00000136280_CCM2
-8255.891 3.590252 0.1768855 0.9839631 0.9312971 0.008935807 0 2.12196478829719 ENSG00000105865_DUS4L
-21941.74 2.867214 0.1531895 1.000465 1.72301 0.9940536 0 1.81595685635693 ENSG00000173846_PLK3
-8263.935 2.401641 0.07948254 1.020458 2.228037 2.104278 0 2.90208842908032 ENSG00000095739_BAMBI
-30982.05 2.739265 0.2057703 0.9646427 1.572816e-06 3.25567 0 0.304774839431047 ENSG00000179148_ALOXE3
-3229.353 3.671651 0.1287872 1.037586 1.967413 1.026842 0 1.31147650326602 ENSG00000102897_LYRM1
-10890.92 2.995958 0.1764663 1.01097 2.298133 1.918661 0 1.00951899471693 ENSG00000156398_SFXN2
-24861.38 3.110652 0.1558336 1.007188 1.44481 0.3093954 0 1.73179622855969 ENSG00000159023_EPB41
-43320.22 3.437303 0.258949 0.9756378 4.020127e-05 2.95162 0 0.338880537310615 ENSG00000143382_ADAMTSL4
-19753.51 2.733786 0.1827521 0.98237 0.9114578 0.02153171 0 1.02924192440696 ENSG00000164045_CDC25A
-29034.67 2.62321 0.2003907 1.033745 3.211285 2.457295 0 2.94143239175901 ENSG00000164142_FAM160A1
-12115.51 2.200738 0.1810487 0.9738797 0.5670392 0.3633962 0 1.10669379914179 ENSG00000077800_FKBP6
-11832.1 2.786977 0.04682811 0.9249871 1.481142e-06 1.602224 0 6.19387719780207e-05 ENSG00000204390_HSPA1L
-34195.71 2.506438 0.2306723 1.002801 2.16763 1.236803 0 2.72141135274433 ENSG00000088836_SLC4A11
-11312.51 3.175092 0.05886137 0.971591 0.5261045 0.467157 0 0.584849486360326 ENSG00000168214_RBPJ
-63049.38 2.631119 0.09985657 1.026246 2.26554 2.016323 0 2.52940349467099 ENSG00000198752_CDC42BPB
-33953.26 2.056726 0.2603183 1.017838 3.518866 4.84921 0 2.46676940959878 ENSG00000104941_RSPH6A
-33373.26 3.074869 0.1518577 0.9702138 0.207845 1.916725 0 0.089150317478925 ENSG00000116016_EPAS1
-15291.02 2.331544 0.2650719 0.9981336 1.95154 1.309626 0 2.25061559979804 ENSG00000132196_HSD17B7
-21463.1 3.658059 0.2140535 1.004248 2.131793 0.7221109 0 2.40373594639823 ENSG00000166189_HPS6
-20370.44 2.597096 0.02334383 0.970643 0.2628678 2.675862 0 0.286645595915616 ENSG00000106829_TLE4
-13329.37 2.259773 0.3516789 0.9728922 5.802707e-06 3.681921 0 0.121269046794623 ENSG00000168004_HRASLS5
-10078.03 2.229804 0.2324652 1.021903 4.6431 3.637563 0 1.64653711463325 ENSG00000176678_FOXL1
-15090.36 2.896748 0.1921501 1.014499 2.20619 1.479112 0 2.43358344398439 ENSG00000100601_ALKBH1
-32978.44 2.669569 0.2590399 1.010784 2.675105 4.655603 0 2.58812357322313 ENSG00000198959_TGM2
-16023.34 3.100995 0.2650644 0.9956036 1.756084 0.576738 0 1.0738289267756 ENSG00000138459_SLC35A5
-2760.84 3.410781 0.1305388 1.062103 3.496103 4.272569 0 2.31151611171663 ENSG00000141741_MIEN1
-6838.118 2.481812 0.09148369 1.01091 2.211499 1.965867 0 1.75317901675589 ENSG00000188909_BSX
-10357.29 2.333435 0.1102636 1.037976 2.030893 1.122861 0 2.70342025486752 ENSG00000114520_SNX4
-8123.917 2.275979 0.2465362 1.009947 2.099093 1.21115 0 2.83142372849397 ENSG00000181991_MRPS11
-561363.7 3.146061 0.1105475 1.011733 1.387313 -1.068316 0 0.203102747909725 ENSG00000155657_TTN
-7812.526 1.880108 0.1986425 0.9874563 1.068314 0.006116474 0 1.36500862310641 ENSG00000127554_GFER
-8344.716 2.170518 0.03458823 1.010136 1.472397 0.3471362 0 1.39436822058633 ENSG00000163590_PPM1L
-15130.56 3.445372 0.2686854 1.014348 2.594948 2.35535 0 1.75512752356008 ENSG00000173250_GPR151
-34821.65 2.909367 0.04829785 1.146839 4.2295 3.142576 0 1.92127193254419 ENSG00000214595_EML6
-13480.52 2.552872 0.1158146 1.019551 2.879975 3.129161 0 2.86414269497618 ENSG00000170549_IRX1
-25037.85 2.942078 0.2432486 0.981158 0.6387225 0.1985015 0 2.22642592247576 ENSG00000136877_FPGS
-14730.3 2.625532 0.2607515 0.9677199 0.6902099 0.2141984 0 1.02883799769916 ENSG00000154719_MRPL39
-7705.034 3.085452 0.2595086 0.9900479 1.2966 0.1605816 0 1.07061862573028 ENSG00000131944_C19orf40
-8369.508 3.182176 0.09750434 0.9963323 1.047561 0.003934265 0 0.665078845107928 ENSG00000064490_RFXANK
-16782.56 2.342349 0.09036213 0.9894361 1.096966 0.03013056 0 1.1220175777562 ENSG00000157764_BRAF
-13423.76 2.634905 0.1729112 0.9936213 1.474969 0.4264231 0 1.66927989805117 ENSG00000152315_KCNK13
-11580.69 2.676455 0.05936749 1.083149 2.356877 1.903718 0 2.62475045258179 ENSG00000104375_STK3
-14387.78 2.35928 0.2132795 1.003743 2.895062 2.087035 0 2.61801402876154 ENSG00000180758_GPR157
-1959.636 3.607497 0.03892481 1.097828 2.616437 2.257861 0 2.29233771306463 ENSG00000128534_LSM8
-36447.41 3.093284 0.3582502 0.9913899 1.422237 0.3064455 0 1.30498450621963 ENSG00000170289_CNGB3
-37484.96 3.365613 0.194886 0.9973619 1.389904 0.1973162 0 2.27896723011509 ENSG00000161021_MAML1
-11107.94 3.805156 0.08993502 1.210539 4.407074 4.58469 0 2.80742778908461 ENSG00000069956_MAPK6
-22951.82 2.231 0.1919516 1.004538 2.612038 3.244458 0 2.04142497153953 ENSG00000110057_UNC93B1
-14294.1 2.574674 0.1141718 1.003 1.479768 0.3773995 0 0.956268934998661 ENSG00000130560_UBAC1
-28464.02 2.461214 0.09835886 1.015246 1.696561 0.5780808 0 1.98676057951525 ENSG00000134343_ANO3
-94924.6 3.047675 0.4363779 0.9602445 9.111923e-05 8.141315 0 0.0969318507704884 ENSG00000140534_TICRR
-24913.48 2.630359 0.2193187 0.9758039 0.3441703 0.7351791 0 0.253209415823221 ENSG00000158296_SLC13A3
-16358.26 2.79974 0.08349776 0.9872477 0.9830599 0.0007811832 0 0.799547069007531 ENSG00000116745_RPE65
-20429.13 3.187853 0.0415128 0.9894552 0.7384033 0.253931 0 0.828404119005427 ENSG00000173801_JUP
-30351.32 3.08711 0.1645099 0.9819925 0.870463 0.05609518 0 1.48171062092297 ENSG00000151690_MFSD6
-18300.48 3.388999 0.04289104 1.162023 4.48513 6.55701 0 2.14535213867202 ENSG00000174243_DDX23
-8399.535 4.341647 0.06162586 0.9834446 0.562644 0.3687618 0 0.713803966529667 ENSG00000088833_NSFL1C
-8113.714 2.593206 0.05377318 1.124824 4.067826 6.159818 0 2.17500483384356 ENSG00000106025_TSPAN12
-13696.18 3.160315 0.07454343 0.963158 0.3349951 1.636749 0 0.27070060162805 ENSG00000166225_FRS2
-56565.7 2.920393 0.1277447 1.012178 2.208015 1.017994 0 1.2373139213305 ENSG00000183873_SCN5A
-10589.52 2.694376 0.07976296 1.012712 1.610614 0.395449 0 1.97455406561494 ENSG00000138795_LEF1
-38495.57 2.218012 0.06598655 1.043674 2.418174 2.23402 0 2.16541806911118 ENSG00000154310_TNIK
-3521.541 2.570188 0.01021628 1.062688 2.120423 1.517529 0 2.76160166691989 ENSG00000137502_RAB30
-6547.403 2.376503 0.09341372 1.002857 1.220225 0.06374148 0 1.5707062643487 ENSG00000091844_RGS17
-16372.63 2.704419 0.1909903 1.017497 2.616785 3.136832 0 1.16622686572373 ENSG00000140807_NKD1
-4604.183 2.831224 0.1787881 0.9951114 1.2938 0.1465056 0 1.35295919445343 ENSG00000131808_FSHB
-20608.42 3.685915 0.1848752 1.022549 2.836694 2.036717 0 1.8521471740678 ENSG00000213676_ATF6B
-13687.23 3.354533 0.4997369 0.9635111 7.21919e-06 3.519827 0 0.248071903595701 ENSG00000189430_NCR1
-10987.31 2.739129 0.09942271 0.9787363 0.5491944 0.5897316 0 0.539418035885319 ENSG00000155926_SLA
-4917.879 2.687653 0.08710152 1.000316 1.468499 0.3710592 0 2.17214915994555 ENSG00000126768_TIMM17B
-20232.52 3.202646 0.1968863 1.012165 2.127378 1.692097 0 2.94960088748485 ENSG00000101181_MTG2
-25387.31 2.457661 0.1144133 1.010777 2.047482 0.9238396 0 2.30442085023969 ENSG00000173889_PHC3
-14451.4 3.087538 0.1872316 1.018455 1.848385 0.9929742 0 1.55222065723501 ENSG00000054796_SPO11
-24901.43 3.007529 0.1692614 1.010737 1.656673 0.7902129 0 2.21929009258747 ENSG00000084754_HADHA
-17656.04 2.669789 0.2066511 1.023061 3.089011 2.703725 0 2.53915991750546 ENSG00000197208_SLC22A4
-34272.32 2.53495 0.03106943 0.991161 0.9524972 -0.03511825 0 0.875890634022653 ENSG00000198795_ZNF521
-58400.15 3.474031 0.1575468 0.9599032 0.2219353 1.823685 0 0.124614682048559 ENSG00000166783_KIAA0430
-12356.77 2.915418 0.1403436 0.9749368 0.4907891 0.8494851 0 0.843504283810034 ENSG00000144659_SLC25A38
-18200.24 2.342988 0.07053761 1.000774 1.56198 0.3874167 0 2.32392717269249 ENSG00000124772_CPNE5
-26435.87 3.145541 0.2247539 0.986423 1.240799 0.3361244 0 1.2136960553471 ENSG00000162618_ELTD1
-14829.25 2.507906 0.1700217 1.020176 2.402166 1.512609 0 2.11382968956605 ENSG00000165355_FBXO33
-38360.03 3.307648 0.1901685 1.043649 2.735474 3.40677 0 2.12888850294985 ENSG00000127249_ATP13A4
-20591.7 2.453259 0.1341395 1.004105 1.693248 0.5855668 0 1.14394011790864 ENSG00000091831_ESR1
-12702.13 2.750443 0.1522967 0.9951511 1.338612 0.1262306 0 2.1070239872206 ENSG00000189409_MMP23B
-9267.494 2.87408 0.05174739 0.9822176 0.1699435 2.946313 0 1.00313554471359 ENSG00000178233_TMEM151B
-3142.508 3.044949 0.1604248 0.9676015 0.3549147 1.266531 0 1.67247909796424 ENSG00000150722_PPP1R1C
-79667.22 1.931623 0.1767367 0.9726594 0.0002322716 2.587379 0 0.589830134063959 ENSG00000100346_CACNA1I
-6149.098 3.585641 0.462575 0.9515553 2.105339e-05 2.854362 0 0.371408415958285 ENSG00000170948_MBD3L1
-12030.02 2.347408 0.0738702 0.9856197 0.8335868 0.09905908 0 2.19022080302238 ENSG00000137198_GMPR
-12222.17 2.867866 0.06291683 0.966804 0.4754837 0.6493533 0 0.68030268070288 ENSG00000057608_GDI2
-17805.71 2.655213 0.403619 0.9651775 0.5144734 0.4984339 0 1.2671000668779 ENSG00000120370_GORAB
-2831.502 2.394899 0.1644073 0.9708833 0.357689 0.9201079 0 0.424804410897195 ENSG00000008324_SS18L2
-11763.51 2.937427 0.3228732 0.9865907 1.426277 0.2116569 0 1.0955465042498 ENSG00000075303_SLC25A40
-11267.21 3.152902 0.3664926 1.095223 4.436474 7.333604 0 2.54714253195561 ENSG00000137364_TPMT
-15576.95 2.019453 0.1943589 1.002999 2.532615 1.255775 0 2.70704840566032 ENSG00000196456_ZNF775
-10342.45 2.72741 0.0450185 1.052407 2.13431 1.180522 0 2.76916117616929 ENSG00000163636_PSMD6
-65205.78 3.12198 0.3330507 1.008781 2.287454 1.729064 0 2.19201113982126 ENSG00000177354_C10orf71
-4166.122 2.533676 0.114858 0.9734188 9.385582e-06 2.454463 0 0.459901620866731 ENSG00000233276_GPX1
-45620.46 2.836067 0.1885007 1.037562 1.836732 0.9527809 0 1.49377620709129 ENSG00000102189_EEA1
-15865.21 3.047543 0.08703506 1.009649 1.528923 0.3848449 0 0.890319496393204 ENSG00000175662_TOM1L2
-42708.75 2.727656 0.1816178 0.9649131 0.0001811656 3.608979 0 0.0765113288071007 ENSG00000137841_PLCB2
-9991.832 3.20945 0.03053192 1.004078 1.133136 0.01904166 0 0.643774099415168 ENSG00000149187_CELF1
-13325.25 2.327007 0.0674001 1.036847 2.559315 1.534665 0 1.84969787369482 ENSG00000164330_EBF1
-5940.752 2.460665 0.04832679 0.9933819 0.9808034 0.003173373 0 0.703958989586681 ENSG00000136527_TRA2B
-23557.16 2.391849 0.182651 0.9930291 1.538015 0.3663947 0 1.96358548058197 ENSG00000148942_SLC5A12
-32837.04 3.04123 0.4573138 1.000902 2.116703 1.209436 0 2.14768737112172 ENSG00000185477_GPRIN3
-5683.714 2.361824 0.1328359 1.012698 1.805141 0.998908 0 1.77021646220237 ENSG00000119421_NDUFA8
-18873.9 3.03736 0.236862 0.9902068 1.243294 0.0483317 0 1.64588305447251 ENSG00000181284_TMEM102
-10864.31 3.205542 0.17461 0.996982 1.367966 0.1876435 0 1.46101894718595 ENSG00000103591_AAGAB
-20851.35 2.748477 0.05456407 0.9869501 0.814409 -0.2276465 0 0.650671823183075 ENSG00000112246_SIM1
-21399.52 2.953648 0.2428613 0.9959929 1.30979 0.1519675 0 1.78706056857482 ENSG00000275700_AATF
-81615.02 3.012443 0.1765789 0.9917097 1.208669 0.3517209 0 1.58087370847352 ENSG00000198589_LRBA
-24182.56 2.652415 0.0619538 0.9880078 0.9228406 0.01460111 0 1.14564111689106 ENSG00000121871_SLITRK3
-13040.8 3.188438 0.1487507 1.032227 2.916842 2.488548 0 2.99237179127522 ENSG00000131043_AAR2
-20065.44 3.680865 0.04905244 0.9674349 0.002152206 2.162594 0 0.529027940472588 ENSG00000117408_IPO13
-16899.37 3.317089 0.1819495 0.9983972 2.429367 1.310173 0 1.9799980041571 ENSG00000174326_SLC16A11
-14625.69 2.173501 0.05933886 1.061986 3.66121 3.95031 0 2.56009561917745 ENSG00000174804_FZD4
-15493.77 3.097788 0.3106535 1.02923 3.05041 4.274965 0 2.19408830464818 ENSG00000113302_IL12B
-11113.55 3.140016 0.05271816 0.9924123 1.00585 0.0002830614 0 0.842797372955829 ENSG00000145916_RMND5B
-79909.13 2.135068 0.1179418 0.9908541 1.09527 0.005589718 0 1.43577930866741 ENSG00000160460_SPTBN4
-4512.806 3.119997 0.04359582 0.9740725 1.004447e-06 2.738259 0 0.212069420143962 ENSG00000152102_FAM168B
-2297.147 1.924693 0.06492389 1.014786 2.05113 0.3767874 0 2.32500915904529 ENSG00000165527_ARF6
-13775.5 3.266844 0.4342052 1.00146 2.443517 1.940829 0 2.43260511592962 ENSG00000167775_CD320
-12634.62 2.863097 0.06680156 0.9813873 0.4240657 1.370801 0 0.278671483509243 ENSG00000007866_TEAD3
-34115.07 2.813486 0.1968835 1.045317 2.793959 2.984443 0 2.43462719768286 ENSG00000112983_BRD8
-7273.774 2.021586 0.1053304 0.9979178 1.609729 0.6469684 0 1.35004436597228 ENSG00000158717_RNF166
-15751.01 2.675676 0.1603167 0.9956608 1.399763 0.2141085 0 0.918176748091355 ENSG00000144959_NCEH1
-27241.54 3.180524 0.1442692 0.9768703 0.2507261 1.314758 0 0.874951489968225 ENSG00000142186_SCYL1
-49760.93 2.494922 0.3090647 0.9433797 1.26867e-05 8.923251 0 0.0443013135809451 ENSG00000084093_REST
-29403.2 2.759766 0.1601789 1.000743 1.699152 0.6205472 0 2.02502775681205 ENSG00000092758_COL9A3
-17596.98 2.952966 0.1628104 1.165409 4.851192 6.033772 0 2.18515644734725 ENSG00000164631_ZNF12
-27037.11 3.032023 0.4347152 0.9690265 1.803362e-05 4.190068 0 0.308248485904187 ENSG00000188549_C15orf52
-21873.53 3.072094 0.2779992 0.998508 1.693983 0.7435383 0 1.64538051816635 ENSG00000170684_ZNF296
-9065.596 2.183985 0.1558715 1.009887 1.798567 0.5111669 0 1.56867546960711 ENSG00000083750_RRAGB
-4806.857 3.035173 0.3445256 0.9905843 1.279667 0.1002936 0 0.401091380277649 ENSG00000157017_GHRL
-4682.617 2.344305 0.07925352 1.011099 1.928653 0.4375988 0 1.80280868522823 ENSG00000134594_RAB33A
-20562.5 3.579654 0.1226056 1.026933 2.000075 1.03518 0 1.65134017076343 ENSG00000108349_CASC3
-12485.96 1.988013 0.2591545 1.016716 2.596896 2.164635 0 1.5251135614235 ENSG00000133028_SCO1
-19104.06 3.354402 0.07395974 1.00404 1.382501 0.2437226 0 0.697425896069035 ENSG00000140945_CDH13
-11124.21 3.39204 0.1193889 1.02274 1.627825 2.01033 0 2.38865667767823 ENSG00000115866_DARS
-14368.47 2.123758 0.3694538 0.9816725 1.143713 0.01582877 0 0.620675178710371 ENSG00000177465_ACOT4
-15230.49 2.329009 0.1037465 0.9898092 1.038137 -0.00463708 0 0.972393830073997 ENSG00000177614_PGBD5
-9958.031 3.573394 0.5064008 1.011502 4.096214 4.0896 0 2.82500003138557 ENSG00000132026_RTBDN
-9813.48 2.2835 0.170483 1.035453 2.401495 2.010143 0 2.95419507427141 ENSG00000163950_SLBP
-9558.826 2.48495 0.3097415 0.9902343 1.681905 0.3910503 0 2.53404797497205 ENSG00000163599_CTLA4
-8204.72 2.93349 0.05170616 1.002608 1.630338 -0.6370425 0 0.356953909154981 ENSG00000180720_CHRM4
-2458.849 2.235593 0.02930717 1.120368 7.02367 7.358224 0 2.80556938913651 ENSG00000129562_DAD1
-17533.67 3.256449 0.1001553 0.9666343 0.2717755 1.221169 0 0.843731297878549 ENSG00000162231_NXF1
-22489.82 2.882418 0.2860418 0.9955233 1.704767 0.5126302 0 1.73997314251028 ENSG00000171163_ZNF692
-5373.281 2.363232 0.1019713 1.005203 1.700403 0.6680827 0 2.16441137320362 ENSG00000155265_GOLGA7B
-10042.89 3.277394 0.1492473 1.083966 4.907719 5.982725 0 2.79284682520665 ENSG00000115474_KCNJ13
-16745.12 2.30589 0.2099617 0.9724642 1.32222e-05 2.581635 1 0.49109425325878 ENSG00000166148_AVPR1A
-26268.52 2.765369 0.01766854 1.034774 2.468887 1.820589 0 2.28352241031826 ENSG00000005007_UPF1
-2933.435 2.617085 0.3176056 0.9812669 0.9015598 0.007365178 0 1.09893749537878 ENSG00000126264_HCST
-54154.3 3.673112 0.07377263 1.095434 5.03878 8.655357 0 2.94410636276007 ENSG00000142949_PTPRF
-4514.699 2.377462 0.1236964 0.9806041 0.4761529 0.3117135 0 0.764568477636203 ENSG00000169181_GSG1L
-19783.57 2.827096 0.1026553 1.027136 1.996113 0.8617508 0 1.49662443925627 ENSG00000148835_TAF5
-5810.221 2.180852 0.05067852 0.9808575 0.01557884 1.609436 1 0.136678299866617 ENSG00000013297_CLDN11
-7827.651 3.413537 0.1560989 0.9960499 1.157009 0.0276263 0 2.19788140500896 ENSG00000188283_ZNF383
-20594.45 2.633096 0.2098574 0.9822585 0.1888515 6.143552 0 0.335511713521555 ENSG00000185761_ADAMTSL5
-20608.39 3.468748 0.05530056 0.9702418 0.2564933 1.406606 0 0.658551743254066 ENSG00000204256_BRD2
-11166.1 3.127107 0.319749 0.978892 0.3033842 1.900664 0 0.34181628911756 ENSG00000165171_WBSCR27
-3085.095 2.460803 0.1299614 0.9547757 0.3353518 1.46003 0 0.118149458197877 ENSG00000083099_LYRM2
