lnL Kappa Omega Scale Phi Delta_lnL Convergence Gene
-8173.519 3.556108 0.0524861 0.9738572 0.4735628 0.6423379 0 ENSG00000134183_GNAT2
-6292.296 3.253864 0.07728953 1.016681 1.461323 0.2232194 0 ENSG00000112531_QKI
-6162.116 2.424606 0.1295463 0.9888771 1.098661 0.02633747 0 ENSG00000189067_LITAF
-10579.67 3.018693 0.1422382 0.9483457 7.309373e-06 4.438669 0 ENSG00000155975_VPS37A
-16404.16 3.035402 0.1506361 0.9676585 0.3374924 0.7546963 0 ENSG00000152779_SLC16A12
-19828.56 2.853624 0.4188675 0.966 0.6889296 0.2835196 0 ENSG00000102738_MRPS31
-26291.14 2.824456 0.1104871 1.004739 1.383445 0.4226204 0 ENSG00000138639_ARHGAP24
-8808.49 2.135107 0.227261 0.9643944 7.005341e-06 1.496001 0 ENSG00000168874_ATOH8
-46363.04 2.515343 0.2474388 0.9778574 0.4941589 0.5886986 0 ENSG00000106100_NOD1
-13875.92 1.868694 0.1439161 0.9708676 0.3229763 0.8531409 0 ENSG00000170275_CRTAP
-12163.72 2.529289 0.1634815 0.9932389 1.218026 -0.1722667 0 ENSG00000104626_ERI1
-51482.46 3.036763 0.3200857 0.9963861 1.598626 0.7209872 0 ENSG00000176915_ANKLE2
-7659.797 2.454454 0.6500204 0.9641478 0.6252172 0.3380336 0 ENSG00000113520_IL4
-33607.66 1.94441 0.2059416 0.9869763 0.7696036 0.09272689 0 ENSG00000160999_SH2B2
-17501.66 2.829882 0.236867 1.018043 2.192874 1.420044 0 ENSG00000166788_SAAL1
-39149.06 2.87718 0.2697051 0.9799526 1.087525 0.02363587 0 ENSG00000138658_ZGRF1
-17433.27 2.887727 0.1719594 0.9752945 0.5238023 0.4719041 0 ENSG00000103423_DNAJA3
-22708.82 2.336543 0.2484455 0.9849247 1.384505 0.2672816 0 ENSG00000118596_SLC16A7
-15017.52 3.711627 0.2824709 0.9816889 0.6796168 0.4340302 0 ENSG00000188493_C19orf54
-29477.66 2.747844 0.1050416 1.068595 3.636326 4.203459 0 ENSG00000197912_SPG7
-10601.49 3.175361 0.01759334 0.9663728 0.1877033 1.243264 0 ENSG00000183785_TUBA8
-69230.83 2.846686 0.3545896 0.9846591 1.16445 0.03705484 0 ENSG00000197565_COL4A6
-5587.211 3.330611 0.3320091 0.9798338 0.8219652 0.06424917 0 ENSG00000101198_NKAIN4
-15631.71 2.999814 0.174724 1.008076 1.395818 0.2689008 0 ENSG00000166479_TMX3
-5246.921 2.395803 0.05864407 1.018512 1.206406 0.05459216 0 ENSG00000100554_ATP6V1D
-5595.409 3.2557 0.1666729 0.9913533 1.055843 0.004447518 0 ENSG00000104081_BMF
-14866.21 2.702443 0.3337059 0.9691151 0.9037878 0.01747387 0 ENSG00000154997_SEPT14
-4892.737 2.899454 0.03138278 1.045941 1.862266 0.553649 0 ENSG00000114279_FGF12
-8532.629 1.891112 0.1049469 0.9793361 3.581144e-05 0.8124737 0 ENSG00000184261_KCNK12
-20201.3 2.926347 0.184467 1.007596 2.744896 1.929526 0 ENSG00000147813_NAPRT
-3009.612 2.617557 0.2215879 0.9829113 1.283436 0.07574853 0 ENSG00000096092_TMEM14A
-19187.45 2.686636 0.1352423 0.9812484 0.5460069 0.7742365 0 ENSG00000174348_PODN
-13466.73 3.052235 0.1084401 0.9720943 0.675273 0.2330317 0 ENSG00000182050_MGAT4C
-25482.1 2.244291 0.07893032 0.9779018 0.449593 1.141532 0 ENSG00000176884_GRIN1
-18221.43 2.844674 0.2644257 0.9661251 0.6836944 0.2039406 0 ENSG00000256394_ASIC5
-4521.496 2.304801 0.09330109 1.019659 1.676702 0.4697792 0 ENSG00000162384_C1orf123
-44111.7 2.745071 0.3570514 0.9702344 3.151281e-05 2.954428 0 ENSG00000111331_OAS3
-7569.574 2.70804 0.1126291 0.9876482 0.7111742 0.2672534 0 ENSG00000171368_TPPP
-17768.04 3.117568 0.2719444 0.9961649 1.587074 0.5347928 0 ENSG00000140398_NEIL1
-12132.21 3.337401 0.1616824 0.9981431 1.480686 0.2519931 0 ENSG00000149582_TMEM25
-9840.139 3.108746 0.06900191 0.9742698 0.4821998 0.617119 0 ENSG00000147475_ERLIN2
-9575.447 4.279758 0.0956219 1.034319 3.125276 4.222342 0 ENSG00000117411_B4GALT2
-3042.887 2.517222 0.1437801 0.9865008 0.8353136 0.07342688 0 ENSG00000145022_TCTA
-13349.17 2.722283 0.188678 0.9905632 1.138651 0.02604661 0 ENSG00000160408_ST6GALNAC6
-15886.22 2.554778 0.1831476 1.033944 2.399368 2.022318 0 ENSG00000140743_CDR2
-20550.71 3.038114 0.03267045 1.016818 1.212027 0.07774853 0 ENSG00000205339_IPO7
-21753 3.634559 0.1651836 0.988821 0.8151815 0.06107664 0 ENSG00000137221_TJAP1
-13041.25 2.947746 0.04016615 0.9836806 0.2511164 0.8055851 0 ENSG00000179348_GATA2
-8329.077 4.638249 0.05964209 1.027236 2.430697 1.434258 0 ENSG00000108528_SLC25A11
-48215.84 3.974823 0.15484 1.017398 2.3904 2.006882 0 ENSG00000178921_PFAS
-20936.55 2.7521 0.04154985 1.014851 1.800695 0.9017793 0 ENSG00000165914_TTC7B
-42933.15 2.855512 0.5874186 1.010333 2.631228 2.456436 0 ENSG00000153157_SYCP2L
-40672.42 2.756714 0.1767062 1.03067 2.270576 1.898111 0 ENSG00000133657_ATP13A3
-27392.96 3.322176 0.2548295 0.9891513 1.074642 0.0150558 0 ENSG00000088325_TPX2
-17264.76 2.804239 0.1809863 0.9912669 1.183322 0.04687762 0 ENSG00000065485_PDIA5
-11419.89 2.795374 0.234135 0.9836806 0.5451407 0.5614331 0 ENSG00000105617_LENG1
-29438.02 3.226498 0.2535768 0.9919104 1.283051 0.144352 0 ENSG00000132801_ZSWIM3
-14968.45 3.698195 0.0596634 0.9642388 4.167886e-05 2.400768 0 ENSG00000101337_TM9SF4
-32889.84 2.87698 0.1223748 0.988324 1.015133 -0.0007665479 0 ENSG00000048028_USP28
-25018.95 3.107057 0.3610379 1.001179 2.0376 1.609185 0 ENSG00000056972_TRAF3IP2
-85795.84 3.452165 0.07238146 0.9720975 0.009270657 3.169067 0 ENSG00000143126_CELSR2
-12601.53 2.954061 0.2054385 0.9876087 1.213267 0.05908147 0 ENSG00000169403_PTAFR
-20037.98 3.57102 0.2577962 0.9827664 0.6136647 0.345186 0 ENSG00000142698_C1orf94
-33691.53 2.378414 0.2365972 0.9787177 0.7691884 -0.2351517 0 ENSG00000142606_MMEL1
-16982.79 2.517179 0.142015 0.9706367 0.3533701 0.709329 0 ENSG00000078549_ADCYAP1R1
-11810.52 2.702451 0.1578287 0.9790654 0.869933 0.03495032 0 ENSG00000122643_NT5C3A
-8596.714 3.544226 0.01359185 1.068534 3.243916 3.920405 0 ENSG00000078369_GNB1
-17935.07 2.116066 0.154102 0.9778622 0.5003521 0.4116218 0 ENSG00000109066_TMEM104
-5594.971 2.181434 0.7039773 0.9668463 0.8931125 0.01198201 0 ENSG00000187569_DPPA3
-52297.65 3.184318 0.3373236 0.9777765 1.107322 0.02150407 0 ENSG00000116678_LEPR
-19645.71 2.866294 0.2442918 0.9777125 0.0002715513 2.161107 0 ENSG00000181284_TMEM102
-27142.52 2.585846 0.06190378 0.987013 0.6741429 0.2190627 0 ENSG00000085872_CHERP
-7387.628 3.228714 0.185871 0.9787713 0.7515307 0.1287548 0 ENSG00000168158_OR2C1
-7223.529 3.594854 0.06505953 1.013394 1.547936 0.3647331 0 ENSG00000113552_GNPDA1
-11726.81 2.296986 0.2505911 0.9445932 0.001920131 3.601404 0 ENSG00000176623_RMDN1
-79488.16 3.675169 0.1635201 0.9936213 1.240032 0.07390289 0 ENSG00000164050_PLXNB1
-10912.87 2.768649 0.4320679 0.9812993 1.195288 0.0634026 0 ENSG00000112149_CD83
-30360.59 3.131736 0.1115932 0.9726622 0.3187183 0.9442599 0 ENSG00000113645_WWC1
-6204.384 4.140584 0.054622 1.002243 1.116339 0.02147929 1 ENSG00000165886_UBTD1
-10853.64 3.039984 0.1670375 0.9970779 1.218743 0.06368049 0 ENSG00000101844_ATG4A
-18590.67 2.802369 0.04400795 1.001292 1.119028 0.1554513 0 ENSG00000108799_EZH1
-12024.91 2.547967 0.289292 0.9797566 0.6079785 0.2481135 0 ENSG00000185519_FAM131C
-22508.73 2.588436 0.1298198 0.9766944 0.6732399 0.1635047 0 ENSG00000118473_SGIP1
-37754.09 3.014435 0.1690057 0.986382 1.023567 0.0008357492 0 ENSG00000104043_ATP8B4
-8435.009 4.030004 0.08798165 1.0031 1.187223 0.03359307 0 ENSG00000168917_SLC35G2
-25328.37 2.092738 0.6316743 0.9622968 0.6499591 0.2489172 0 ENSG00000154040_CABYR
-21778.71 3.567049 0.2197313 0.9878809 1.234979 0.0974073 0 ENSG00000170820_FSHR
-14468.6 2.530152 0.1110718 1.016248 1.768071 0.8207429 0 ENSG00000130560_UBAC1
-45967.09 3.348988 0.08424199 1.020079 1.423697 0.3264329 0 ENSG00000165521_EML5
-8207.705 3.086691 0.05179223 1.000418 1.403852 0.1906002 0 ENSG00000149547_EI24
-4372.641 2.860659 0.06728977 0.9789953 0.6361988 0.2180484 0 ENSG00000171135_JAGN1
-10605.83 2.654371 0.08382217 0.9703459 0.3373148 1.489892 0 ENSG00000138795_LEF1
-7915.523 2.593905 0.2663993 0.9898394 1.299581 0.1423762 0 ENSG00000176256_HMGB4
-15239.77 3.138454 0.2465394 1.013183 2.648813 1.330719 0 ENSG00000180432_CYP8B1
-11354.64 2.584245 0.1962755 0.9581243 0.3553614 1.381581 0 ENSG00000105854_PON2
-10439.08 2.872765 0.1055232 0.9816552 0.7936219 0.0993643 0 ENSG00000166908_PIP4K2C
-12200.78 2.12228 0.1835405 0.9714589 0.303085 0.9815364 0 ENSG00000099282_TSPAN15
-5851.58 2.664787 0.0436485 0.9818312 0.6798935 0.2090643 0 ENSG00000137154_RPS6
-34244.34 2.730394 0.1983095 0.994539 1.403459 0.3207482 0 ENSG00000164099_PRSS12
-4991.284 2.741554 0.06531807 1.008644 1.787154 0.3440507 0 ENSG00000204103_MAFB
-21694.68 3.051353 0.2459927 0.9842564 1.045326 0.004336029 0 ENSG00000005175_RPAP3
-41884.21 2.704404 0.06329427 1.04704 2.360396 2.225027 0 ENSG00000069431_ABCC9
-12182.82 2.31478 0.1391375 0.9879068 0.9070514 0.01469524 0 ENSG00000128309_MPST
-12551.23 3.205281 0.1705191 0.9862264 0.6750341 0.3399587 0 ENSG00000116990_MYCL
-13230.39 3.147971 0.1747936 0.9899212 0.9913573 0.0002236378 0 ENSG00000168269_FOXI1
-48864.85 2.219556 0.198928 0.9951472 1.460671 0.3222726 0 ENSG00000120645_IQSEC3
-10221.95 2.286312 0.0731477 1.001254 1.720241 0.418475 0 ENSG00000075290_WNT8B
-10126.53 3.05876 0.1813557 0.9846844 0.974775 0.0009759361 0 ENSG00000079689_SCGN
-13165.11 2.673042 0.310397 0.9619582 0.5144645 0.9270834 0 ENSG00000165275_TRMT10B
-18498.88 3.023373 0.1089152 0.9985851 1.088048 0.01031546 0 ENSG00000147010_SH3KBP1
-26563.47 2.41017 0.1055046 0.9813277 0.8196609 0.08129984 0 ENSG00000164116_GUCY1A3
-13536.45 2.366584 0.2138469 0.9826484 0.7028356 0.2583802 0 ENSG00000105131_EPHX3
-27496.61 2.482355 0.3529913 0.9942561 1.818784 0.6587363 0 ENSG00000166035_LIPC
-4837.618 2.127048 0.1308422 0.988103 0.8426827 0.05327882 0 ENSG00000162642_C1orf52
-10984.15 2.438363 0.1478742 1.001663 1.639813 0.598211 0 ENSG00000206422_LRRC30
-69911.51 2.944425 0.0834521 0.9898118 0.9586655 0.002678663 0 ENSG00000107331_ABCA2
-16246.31 2.410272 0.1488969 0.9933469 1.175926 -0.009510018 0 ENSG00000119787_ATL2
-18998.41 2.555054 0.1842247 1.003325 1.987057 1.093843 0 ENSG00000015285_WAS
-10266.39 3.050881 0.4711253 0.9636959 0.816105 0.08933475 0 ENSG00000163600_ICOS
-25610.88 3.060947 0.2786655 0.9619373 0.4507628 0.7606687 0 ENSG00000122882_ECD
-9010.656 2.900352 0.07935621 0.9704265 0.5755954 0.4660541 0 ENSG00000085365_SCAMP1
-7980.472 3.462064 0.5289091 0.9808302 0.6194895 0.573634 0 ENSG00000183888_C1orf64
-22791.21 3.346695 0.1720713 0.9902314 1.088132 0.008424106 0 ENSG00000178188_SH2B1
-12418.3 3.003579 0.4000284 0.993792 1.412975 0.2929435 0 ENSG00000166069_TMCO5A
-43510.96 2.891396 0.1393068 0.9914501 1.131815 0.02370912 0 ENSG00000027644_INSRR
-26177.52 3.091282 0.2146522 0.9857376 1.004553 -0.0009100243 0 ENSG00000106052_TAX1BP1
-5198.318 2.086159 0.08428243 0.9948461 1.075614 0.002330405 0 ENSG00000109534_GAR1
-3374.77 3.295749 0.1526242 1.01499 1.565007 0.5130952 0 ENSG00000167183_PRR15L
-27198.16 3.102104 0.2399411 0.9899725 0.9914235 0.0008320888 0 ENSG00000100139_MICALL1
-7091.926 2.581896 0.283216 0.9709585 0.6924354 0.2060635 0 ENSG00000256053_APOPT1
-13534.2 2.745 0.2879973 0.983843 0.8353803 0.03178926 0 ENSG00000134830_C5AR2
-17385.8 2.97498 0.0773005 0.9961924 1.181485 0.04742616 0 ENSG00000198720_ANKRD13B
-12311.01 2.615229 0.1590345 1.01361 1.839322 0.9346853 0 ENSG00000074696_PTPLAD1
-67483.87 2.632026 0.05598218 0.9672618 0.4809914 0.5958647 0 ENSG00000123104_ITPR2
-46619.34 2.959223 0.1678366 0.9920364 1.09004 0.0190049 0 ENSG00000177311_ZBTB38
-11655.27 3.501725 0.1541434 0.9951713 1.452406 0.2614146 0 ENSG00000161179_YDJC
-124288.9 3.086454 0.1529898 0.9859794 0.9701711 0.001443051 0 ENSG00000150893_FREM2
-30352.97 3.191842 0.1566495 0.9992873 1.622443 0.782319 0 ENSG00000115657_ABCB6
-14235.48 2.586481 0.2392149 0.98032 0.8350009 0.06412016 0 ENSG00000137819_PAQR5
-66631.24 2.850872 0.5966277 0.9677329 0.984885 0.0007874496 0 ENSG00000184661_CDCA2
-2910.143 2.366533 0.1049522 1.154674 3.835818 2.935304 0 ENSG00000134717_BTF3L4
-14727.67 2.613002 0.1667687 0.988622 1.126963 0.02859691 0 ENSG00000165475_CRYL1
-15426.47 2.674058 0.08616788 0.9961408 1.37429 0.1105156 0 ENSG00000132164_SLC6A11
-27237.6 2.680252 0.06804267 0.97885 0.5968792 0.6160803 0 ENSG00000204681_GABBR1
-13163.27 3.422544 0.3661206 0.9906327 1.299204 0.1003633 0 ENSG00000101197_BIRC7
-13089.15 2.068695 0.1405844 0.9949277 1.521481 0.2510416 0 ENSG00000161835_GRASP
-17220.72 2.221897 0.1366791 1.004625 1.831043 0.841529 0 ENSG00000106266_SNX8
-14980.49 2.686576 0.5667156 0.9744758 0.3526275 1.393159 0 ENSG00000134470_IL15RA
-8080.768 2.789142 0.1400544 0.9840994 0.4339846 0.4021709 0 ENSG00000141933_TPGS1
-12133.84 2.519274 0.06378212 0.9811389 0.7988715 0.07591743 0 ENSG00000082482_KCNK2
-23024.66 2.964527 0.1601751 0.9854517 0.9296081 0.009500321 0 ENSG00000132128_LRRC41
-13393.64 3.251505 0.09302201 0.9973673 1.334411 0.1337579 0 ENSG00000221838_AP4M1
-15680.54 2.846339 0.05926056 1.021079 1.583273 0.4469901 0 ENSG00000073969_NSF
-7747.786 3.871295 0.2968482 1.009103 1.911117 0.9027525 0 ENSG00000147003_TMEM27
-24843.69 2.736316 0.1878361 0.9746695 0.7266052 0.1571105 0 ENSG00000146411_SLC2A12
-62263 3.382909 0.4066385 0.9824495 1.194121 0.05904946 0 ENSG00000139218_SCAF11
-5435.037 2.841332 0.1129127 0.99746 1.511549 0.1825825 0 ENSG00000100276_RASL10A
-7559.727 2.670287 0.08255455 0.9873004 0.8585452 0.03373195 0 ENSG00000100417_PMM1
-3075.807 2.962984 0.231655 0.9924119 0.9532409 0.001408609 0 ENSG00000182600_C2orf82
-9945.342 3.156467 0.200285 1.009147 1.606162 0.6130388 0 ENSG00000182919_C11orf54
-23057.36 3.294083 0.2199634 1.052671 2.510267 2.069654 0 ENSG00000152193_RNF219
-18616.23 2.901631 0.3224362 0.9918431 1.4822 0.3056801 0 ENSG00000176953_NFATC2IP
-14199.35 2.659221 0.255595 0.9689344 0.5777641 0.3478741 0 ENSG00000115828_QPCT
-40536.83 2.555111 0.1125255 1.011943 1.751313 0.788059 0 ENSG00000065000_AP3D1
-26528.01 2.408349 0.1027147 0.9732387 0.4782488 0.6269075 0 ENSG00000168575_SLC20A2
-76306.84 3.626628 0.3439314 0.99013 1.302435 0.2713805 0 ENSG00000088827_SIGLEC1
-30723.48 2.769351 0.0938962 0.9957944 1.215297 -0.3808032 0 ENSG00000173320_STOX2
-15418.88 3.52743 0.294654 0.9789322 0.6391854 0.151434 0 ENSG00000188822_CNR2
-20139.9 3.465963 0.1361756 0.9804445 0.7564318 0.1103303 0 ENSG00000153930_ANKFN1
-105911.1 2.9612 0.1698786 1.002532 1.595775 0.3738308 0 ENSG00000074755_ZZEF1
-2991.283 2.449052 0.02605037 1.003231 1.225777 0.08041405 0 ENSG00000101236_RNF24
-39340.09 2.682294 0.1188781 0.9800052 0.7186338 0.2836181 0 ENSG00000163913_IFT122
-12626.05 2.70853 0.3093005 0.9606353 0.5524072 0.3954628 0 ENSG00000179021_C3orf38
-14098.31 3.06909 0.03753448 1.011174 1.391684 0.2901666 0 ENSG00000138614_VWA9
-10752.34 2.43277 0.1523823 0.9742096 0.5975529 0.2706956 0 ENSG00000154945_ANKRD40
-3663.002 2.939826 0.04319387 0.9739654 0.351816 0.6724266 0 ENSG00000169228_RAB24
-22473.67 2.523075 0.4394745 0.9820466 1.429744 0.2070812 0 ENSG00000102287_GABRE
-7143.903 3.018604 0.4570261 0.9745527 0.4255317 0.8384169 0 ENSG00000203942_C10orf62
-36729.5 2.844944 0.1775186 0.9745749 0.628969 0.4439507 0 ENSG00000039560_RAI14
-9272.422 3.21591 0.4989607 0.974224 0.9551723 0.003915312 0 ENSG00000172086_KRCC1
-23465.31 3.079984 0.0790202 0.9958529 1.286279 0.08799565 0 ENSG00000128602_SMO
-10128.08 2.687397 0.1470069 0.9712291 0.3620655 0.6927325 0 ENSG00000240891_PLCXD2
-12043.86 3.369785 0.08299899 0.9973275 1.059116 0.003669354 0 ENSG00000162819_BROX
-4210.472 2.296169 0.05772939 0.9868139 0.8477512 0.03453394 0 ENSG00000143553_SNAPIN
-23024.38 2.952009 0.198069 0.9917714 1.258549 0.1176734 0 ENSG00000140577_CRTC3
-1937.155 1.866357 0.05918492 1.00543 1.323396 0.1265714 0 ENSG00000140307_GTF2A2
-14499.19 3.061898 0.2664294 0.9721866 0.7543606 0.2230986 0 ENSG00000144468_RHBDD1
-21107.91 3.060775 0.2180432 0.9935007 1.389898 0.1608737 0 ENSG00000175920_DOK7
-15445.26 3.016946 0.06638022 0.9956751 1.090547 0.008851161 0 ENSG00000067191_CACNB1
-13123.07 2.96932 0.05954856 1.004783 1.107352 0.02285541 0 ENSG00000213160_KLHL23
-4346.777 2.597199 0.03773122 0.9923281 0.7695278 0.07021123 0 ENSG00000108468_CBX1
-2058.237 2.492265 0.1630704 1.000658 2.619395 0.4825289 0 ENSG00000243449_C4orf48
-7282.54 2.858465 0.1977501 0.9632726 0.2551733 2.769218 0 ENSG00000144401_METTL21A
-12937.16 2.901514 0.1681568 0.9862657 0.7301539 0.1557492 0 ENSG00000160993_ALKBH4
-10819.03 3.790596 0.09099914 0.9978932 1.214652 0.1375432 0 ENSG00000169223_LMAN2
-35298.16 3.335076 0.3802317 0.9854393 1.295868 0.1497687 0 ENSG00000122008_POLK
-35418.55 2.604435 0.1732729 0.9713071 0.3862456 2.313273 0 ENSG00000171853_TRAPPC12
-13677.46 3.035069 0.09652619 0.988753 0.8273872 0.0302749 0 ENSG00000089159_PXN
-79853.22 2.476897 0.1429869 0.9926194 1.329919 0.1707898 0 ENSG00000196208_GREB1
-17899.71 2.315154 0.1420459 0.974598 0.8787703 0.02501401 0 ENSG00000168216_LMBRD1
-49196.18 2.915127 0.3200566 0.9385423 6.051764e-06 -18.17642 0 ENSG00000082269_FAM135A
-12402.73 2.51794 0.0815462 1.000855 1.453002 0.3668996 0 ENSG00000063244_U2AF2
-7673.447 2.048528 0.1017167 0.9594592 0.4080492 0.9765867 0 ENSG00000091164_TXNL1
-11085.3 3.695314 0.2494937 0.9909779 1.379331 0.1784929 0 ENSG00000086159_AQP6
-6635.56 2.406586 0.06474705 0.9763324 0.7237117 0.2523511 0 ENSG00000186106_ANKRD46
-27828.33 3.319282 0.07562589 1.002551 1.517082 0.6541012 0 ENSG00000174938_SEZ6L2
-28335.55 2.420557 0.1929027 0.9813321 0.4623052 1.742899 0 ENSG00000073169_NONAME
-27664.04 2.846326 0.2680061 0.9989967 1.97778 0.9771369 0 ENSG00000042445_RETSAT
-54757.96 3.267838 0.6113569 0.9903343 1.926331 1.030509 0 ENSG00000132357_CARD6
-5500.234 2.358695 0.06365429 0.989191 1.206106 0.02753888 0 ENSG00000148248_SURF4
-11092.32 2.679839 0.2424495 0.9792461 0.8940521 0.02040491 0 ENSG00000134258_VTCN1
-25692.13 2.700213 0.1515267 1.006382 2.053732 1.209867 0 ENSG00000049089_COL9A2
-42323.38 2.539406 0.385776 0.9699216 0.8866717 0.02838441 0 ENSG00000155530_LRGUK
-7857.169 2.696708 0.127611 0.9665972 0.517507 0.2643888 0 ENSG00000111596_CNOT2
-3098.396 2.430381 0.1377232 1.002069 1.403068 0.2146086 0 ENSG00000131495_NDUFA2
-16580.64 3.538856 0.2308517 0.9850166 0.9312886 0.00956798 0 ENSG00000165406_MARCH8
-7498.219 2.563218 0.3477079 0.9887051 0.8436182 0.05131664 0 ENSG00000204659_CBY3
-22692.73 3.017298 0.3733921 0.9522394 0.3713106 1.235017 0 ENSG00000138050_THUMPD2
-20890.42 3.556776 0.1721094 0.9530206 0.3102034 1.761682 0 ENSG00000152670_DDX4
-11589.22 2.514302 0.1429443 0.9922936 1.110494 0.02492833 0 ENSG00000170464_DNAJC18
-1989.054 2.439796 0.1555446 0.9748227 0.5436981 0.5370982 0 ENSG00000214736_TOMM6
-11961.01 2.098366 0.1741658 0.9941071 1.081637 -0.004714667 0 ENSG00000198467_TPM2
-15363.03 3.171738 0.4163968 1.014787 2.454313 2.49 0 ENSG00000156738_MS4A1
-46315.51 2.528902 0.1607147 0.973928 0.5252315 0.6472074 0 ENSG00000111913_FAM65B
-26802.52 2.640732 0.1296627 0.9980952 1.547456 0.3311164 0 ENSG00000125746_EML2
-48885.29 3.064983 0.119327 1.010448 2.662587 1.901856 0 ENSG00000198837_DENND4B
-5862.89 3.308064 0.05505695 0.9872315 0.6785985 0.2344315 0 ENSG00000159176_CSRP1
-41873.19 3.218167 0.2458878 0.990124 1.145047 -0.164471 0 ENSG00000103494_RPGRIP1L
-4767.487 2.12197 0.07111786 1.018863 2.741183 2.363479 0 ENSG00000123407_HOXC12
-7406.326 1.60978 0.145698 0.9921771 1.214641 0.0593409 0 ENSG00000177606_JUN
-41459.6 2.584105 0.1182192 0.9796816 0.3678415 0.6143359 0 ENSG00000124313_IQSEC2
-4081.963 2.415903 0.1132243 1.027221 1.748491 0.3442736 0 ENSG00000137692_DCUN1D5
-25341.35 2.699865 0.08014748 0.9864926 0.832487 -0.004354458 0 ENSG00000116141_MARK1
-26310.81 2.61436 0.2968869 0.9749811 0.6945424 0.1413419 0 ENSG00000147596_PRDM14
-10790.97 2.833745 0.08233898 0.9627154 0.4332053 0.8549341 0 ENSG00000066027_PPP2R5A
-28801.62 2.549336 0.2046476 0.9923095 1.236885 0.09662503 0 ENSG00000139132_FGD4
-35434.14 2.705086 0.1269171 1.01141 1.603911 0.6228171 0 ENSG00000175595_ERCC4
-21720.27 2.65356 0.07625496 0.9507265 1.981442e-05 3.968946 0 ENSG00000152127_MGAT5
-22638.79 2.573885 0.2126777 1.015289 2.407491 1.861054 0 ENSG00000148358_GPR107
-10070.36 2.792007 0.7507583 0.9666089 0.9074934 0.0151154 0 ENSG00000186007_LEMD1
-10678.93 2.402784 0.156599 0.9836309 0.558765 0.3184701 0 ENSG00000168350_DEGS2
-13661.08 2.323367 0.2147455 0.9638742 0.5880465 0.4158703 0 ENSG00000123106_CCDC91
-10195.05 2.521244 0.1207653 0.995154 1.337494 0.2233818 0 ENSG00000130822_PNCK
-7084.151 2.202491 0.3958745 0.9780821 1.078151 0.006764119 0 ENSG00000164182_NDUFAF2
-27932.15 2.724281 0.5227192 0.9798691 1.311778 0.1723339 0 ENSG00000182261_NLRP10
-11363.29 2.489994 0.08305689 1.054957 2.372599 1.353821 0 ENSG00000116754_SRSF11
-27450.97 2.199749 0.1673288 0.9912103 1.158627 0.02350823 0 ENSG00000104866_PPP1R37
-36324.2 2.71189 0.2567148 1.008413 1.935282 0.9014305 0 ENSG00000110888_CAPRIN2
-26635.47 2.707242 0.150718 1.012232 1.78 0.8307778 0 ENSG00000151726_ACSL1
-12697.24 2.307162 0.08831854 0.9716391 0.572994 0.3534333 0 ENSG00000069667_RORA
-3210.975 2.268777 0.1610146 1.057098 2.228553 1.224579 0 ENSG00000155330_C16orf87
-11191.77 1.884076 0.1623814 0.9844934 0.7957916 0.1235266 0 ENSG00000116661_FBXO2
-31718.06 2.773092 0.265495 0.9824193 1.036385 0.002724602 0 ENSG00000115556_PLCD4
-46112.81 2.547331 0.05909562 0.9718421 0.4293463 1.255383 0 ENSG00000169855_ROBO1
-5910.469 4.074353 0.1042405 0.9937056 1.182198 0.03335129 0 ENSG00000147955_SIGMAR1
-18720.92 2.435141 0.2587622 0.9916442 1.755267 0.4913078 0 ENSG00000168528_SERINC2
-24568.16 2.421234 0.03897185 0.9999504 1.124903 0.03357162 0 ENSG00000077522_ACTN2
-9268.903 2.543562 0.1678688 0.9834468 0.6346915 0.4194132 0 ENSG00000186834_HEXIM1
-19809.65 3.057973 0.3351846 0.9658411 0.3250544 1.768128 0 ENSG00000124678_TCP11
-10723.69 3.43033 0.1046912 0.9998197 1.336583 0.1480616 0 ENSG00000114988_LMAN2L
-25145.07 2.62402 0.1224224 0.9891784 0.8005526 0.07160278 0 ENSG00000184363_PKP3
-10697.51 2.680512 0.2113332 0.9928261 1.455414 0.2673746 0 ENSG00000103005_USB1
-8984.546 3.178217 0.2813633 0.9833562 0.6994872 0.1270011 0 ENSG00000179580_RNF151
-10744.96 2.702487 0.1411546 0.9801327 0.2420436 1.731287 0 ENSG00000028277_POU2F2
-14955.21 3.260568 0.0804097 0.9836354 0.7476057 0.1230675 0 ENSG00000154174_TOMM70A
-134200.6 3.05814 0.07745867 1.006414 1.363296 0.1893646 0 ENSG00000196159_FAT4
-29656.66 2.755501 0.1621983 0.9934189 1.055095 0.008066943 0 ENSG00000092758_COL9A3
-13477.42 2.964013 0.06836836 1.009117 1.59455 0.4637552 0 ENSG00000117595_IRF6
-7009.438 2.779256 0.07039247 1.002026 1.386293 0.2103501 0 ENSG00000187068_C3orf70
-51989.64 2.2617 0.1147381 0.9904074 1.135094 -0.006931106 0 ENSG00000138411_HECW2
-10380.69 2.054129 0.3736565 0.9861514 1.031425 0.003105704 0 ENSG00000008438_PGLYRP1
-28441.6 3.217925 0.5828911 0.9707514 0.9972255 -0.0001521451 0 ENSG00000189367_KIAA0408
-24326.17 2.718328 0.8209752 0.9651145 0.7114479 0.2377763 0 ENSG00000122223_CD244
-7912.727 2.916447 0.1017242 1.00748 1.425952 0.20237 0 ENSG00000014641_MDH1
