lnL Kappa Omega Scale Phi Delta_lnL Convergence Phi_sim Gene
-19238.24 2.523059 0.2961109 1.029067 3.030838 3.564263 0 1.10134736308828 ENSG00000107897_ACBD5
-14055.49 2.106408 0.1049262 1.045262 2.589888 2.176971 0 1.55321437725797 ENSG00000122641_INHBA
-17701.14 2.997499 0.4414732 1.004692 2.466519 1.85017 0 2.47794657410122 ENSG00000151164_RAD9B
-16411.83 2.560787 0.1154555 0.9738692 0.6198153 0.2147195 0 1.16086854832247 ENSG00000221978_CCNL2
-9690.559 2.775574 0.2157083 1.119284 4.790118 6.324164 0 2.939940324286 ENSG00000203705_TATDN3
-13465.8 3.208432 0.1155293 0.9557571 0.2430254 1.486236 0 0.51594622945413 ENSG00000101290_CDS2
-44243.93 3.658136 0.1502228 1.090811 3.48738 2.922943 0 2.14452469046228 ENSG00000108510_MED13
-11567.9 2.954307 0.2000467 0.9737379 0.7113416 0.215753 0 1.09597094007768 ENSG00000186166_CCDC84
-6943.079 3.469371 0.03347443 1.178844 4.460275 5.117634 0 2.57560106716119 ENSG00000008197_TFAP2D
-31600.89 2.508802 0.04785729 0.9544166 1.906069e-05 3.54555 0 0.168215300654992 ENSG00000187555_USP7
-21958.94 3.091153 0.100225 1.037826 1.85205 -0.6689595 0 0.659288247814402 ENSG00000139746_RBM26
-7015.313 3.070216 0.5528307 0.975962 0.3417447 0.7543705 0 2.21642759861425 ENSG00000165828_PRAP1
-15044.63 3.028573 0.171985 1.020839 2.273158 1.612095 0 2.26413720217533 ENSG00000168792_ABHD15
-6533.023 2.296561 0.2082413 0.9923021 1.494122 0.2888069 0 2.87500510993414 ENSG00000069812_HES2
-16399.81 3.046929 0.175178 0.9579099 0.4618848 0.3816013 0 2.02684036153369 ENSG00000130224_LRCH2
-23307.06 2.226786 0.1076772 0.9856958 1.064001 0.06886964 0 0.359858654905111 ENSG00000132334_PTPRE
-13336.7 3.165373 0.4025925 1.019818 3.30455 3.746805 0 2.91506203450263 ENSG00000157303_SUSD3
-21480.13 2.957962 0.08854403 1.173298 4.30872 6.420823 0 2.65484013408422 ENSG00000179104_TMTC2
-35845.87 3.284849 0.1445118 1.049753 2.625317 3.020616 0 2.99130422668532 ENSG00000075651_PLD1
-7020.143 3.927778 0.08421379 1.087561 3.023924 2.672067 0 2.58482113969512 ENSG00000181929_PRKAG1
-19647.82 3.491894 0.09680808 0.9925671 1.117021 0.02481184 0 1.96572941425256 ENSG00000183862_CNGA2
-2782.815 2.326522 0.2487687 1.116808 5.554633 6.311611 0 2.67483031656593 ENSG00000120306_CYSTM1
-9376.697 2.836543 0.455587 0.9959364 1.941379 1.211592 0 2.2635466279462 ENSG00000159596_TMEM69
-25190.57 2.512809 0.06126436 0.9748571 0.5599019 0.6428146 0 0.327497959602624 ENSG00000105464_GRIN2D
-10272.64 3.857558 0.06636201 0.9615396 0.4148953 0.9259429 0 0.582386527676135 ENSG00000181072_CHRM2
-15246.55 2.971381 0.2598115 0.9835242 1.297897 0.1157653 0 1.7119866698049 ENSG00000103343_ZNF174
-20812.28 3.456135 0.442549 0.9879284 1.607529 0.6048743 0 2.61424615583383 ENSG00000136932_C9orf156
-27312.36 2.607864 0.1047562 1.040117 2.342894 2.221985 0 2.20884945429862 ENSG00000130226_DPP6
-8283.277 3.736086 0.06944683 1.225915 5.385111 8.176044 0 2.63338758889586 ENSG00000154114_TBCEL
-47675.65 2.46652 0.4341422 0.98167 1.504942 0.3583802 0 1.65164610813372 ENSG00000174837_EMR1
-21495.56 2.672416 0.1273322 0.9828153 0.7710724 0.08986046 0 1.45157710346393 ENSG00000095321_CRAT
-29666.27 3.059671 0.1211365 1.044271 2.086551 1.271021 0 2.58978270040825 ENSG00000064651_SLC12A2
-10541.82 2.690351 0.07471023 0.9724426 0.4482268 0.7270212 0 1.37944613420404 ENSG00000115596_WNT6
-20074.36 2.594776 0.7209339 0.9742825 1.474812 0.2934617 0 1.24245015042834 ENSG00000271605_MILR1
-33969.71 3.124959 0.2286074 0.9805434 0.9715205 0.0008528759 0 2.48646563384682 ENSG00000166317_SYNPO2L
-27120.83 2.790817 0.288401 0.9937498 1.567805 0.5299957 0 1.30243608844467 ENSG00000148702_HABP2
-35382.33 2.44152 0.1085958 1.027914 2.183473 1.478682 0 2.25651706731878 ENSG00000179981_TSHZ1
-23978.97 3.510563 0.4929337 1.007396 2.411707 1.813379 0 1.85620002262294 ENSG00000171320_ESCO2
-22895.38 3.261873 0.1793578 1.005908 1.450461 0.3071675 0 2.76930889114738 ENSG00000165072_MAMDC2
-11211 2.264319 0.1005456 0.9866936 1.024978 0.01644821 0 1.89339197636582 ENSG00000153266_FEZF2
-6766.579 3.786018 0.1449514 0.9769603 0.7301673 0.1407048 0 0.855032531311736 ENSG00000134198_TSPAN2
-9871.488 3.373655 0.1533956 0.973148 0.7775724 0.09467977 0 0.869930343003944 ENSG00000119318_RAD23B
-16657.4 3.269994 0.316447 0.9762261 1.078577 0.01051608 0 0.418110441416502 ENSG00000156469_MTERF3
-11196.82 2.718182 0.04175555 1.014213 1.380998 0.267652 0 2.23675197456032 ENSG00000138758_SEPT11
-36255.82 3.65234 0.1564794 0.9549319 0.3874833 1.204755 0 0.14164737216197 ENSG00000148516_ZEB1
-5632.902 2.51418 0.2294437 0.9733873 1.314289e-05 1.332113 0 2.74909577099606 ENSG00000104904_OAZ1
-41549.6 2.319952 0.1622843 0.9525431 0.2640696 1.338604 0 0.246258561266586 ENSG00000141449_GREB1L
-9205.05 3.691437 0.2132362 0.9691455 0.7577021 0.1147748 0 0.710259727668017 ENSG00000197532_OR6Y1
-34789.52 3.072002 0.1883776 1.099353 4.15337 6.739303 0 2.36389497248456 ENSG00000140022_STON2
-20737.19 3.352778 0.04435736 1.017119 1.59612 0.4627137 0 1.25602678698488 ENSG00000064419_TNPO3
-6854.402 3.632098 0.2431712 1.069801 3.256095 4.252368 0 2.32955331704579 ENSG00000077152_UBE2T
-30612.02 3.103498 0.0623166 1.042138 2.00296 1.234273 0 1.54191032121889 ENSG00000182621_PLCB1
-24919.03 3.298799 0.3014968 0.9983174 1.849066 0.816015 0 1.69996671960689 ENSG00000178075_GRAMD1C
-6845.901 3.013794 0.155915 1.032946 2.007185 1.225615 0 2.27714856248349 ENSG00000138308_PLA2G12B
-6154.034 3.044382 0.04803349 1.00005 1.402909 0.1931811 0 2.11872317455709 ENSG00000089693_MLF2
-21111.56 3.777334 0.07818197 1.02793 1.909696 0.8932224 0 1.62206359324045 ENSG00000112118_MCM3
-15050.53 2.300783 0.3632721 0.9758247 0.8666727 0.01473552 0 1.36239039804786 ENSG00000205784_ARRDC5
-14319.34 2.047457 0.1856139 0.9929839 1.598602 0.2143774 0 2.67320435727015 ENSG00000143067_ZNF697
-31092.36 3.131806 0.1777762 1.004536 1.74209 1.072899 0 1.51386290788651 ENSG00000179889_PDXDC1
-10564.94 3.220293 0.03349764 1.005069 1.414311 0.1919865 0 0.999058025423437 ENSG00000103653_CSK
-9090.967 2.819504 0.2300444 0.9669837 0.3395999 2.042487 0 0.301301565254107 ENSG00000101417_PXMP4
-5874.827 2.48489 0.3312143 0.9545968 1.176013e-08 2.638467 0 0.154253221582621 ENSG00000135447_PPP1R1A
-11704.16 3.233144 0.1989852 0.966794 0.6540259 0.3012097 0 0.719885586993769 ENSG00000129048_ACKR4
-5678.596 3.471442 0.112709 1.25632 7.657829 10.02998 0 2.8531743963249 ENSG00000144233_AMMECR1L
-21718.63 2.868242 0.1813288 0.9706147 0.7770484 0.1459503 0 0.481445963261649 ENSG00000102010_BMX
-11205.65 2.657223 0.2440714 0.958949 0.3157088 0.9388111 0 0.540017946157604 ENSG00000188732_FAM221A
-19515.35 3.306342 0.08423124 1.051203 2.593936 2.102276 0 2.4920825609006 ENSG00000160410_SHKBP1
-1140.224 2.697383 0.04332647 1.082005 2.652146 1.37059 0 0.974954938050359 ENSG00000188725_SMIM15
-30232.81 3.49517 0.07785434 0.9589377 0.2125905 1.975106 0 0.624663803027943 ENSG00000159399_HK2
-19491.64 3.04401 0.1502304 1.074392 3.169845 3.998407 0 2.84974398231134 ENSG00000100281_HMGXB4
-10673.82 2.867929 0.05086836 0.9590441 8.711881e-06 2.244168 0 0.212394864996895 ENSG00000050748_MAPK9
-29638.78 2.182208 0.2716218 0.9736282 0.5312138 0.4327493 0 2.58697871281765 ENSG00000167895_TMC8
-15180.16 2.806441 0.2982597 0.9826873 1.172253 0.04025331 0 0.410278043244034 ENSG00000124003_MOGAT1
-18843.63 2.65518 0.1469979 1.027457 2.59791 2.484252 0 1.73344427417032 ENSG00000021488_SLC7A9
-43994.55 3.649622 0.2092311 1.008039 1.86606 0.9366822 0 2.22734077158384 ENSG00000157353_FUK
-13312.4 4.154022 0.0569221 1.068571 2.118045 1.302232 0 2.55078023392707 ENSG00000104290_FZD3
-47219.09 3.365387 0.4694552 0.9898518 1.849334 0.6632072 0 1.141019488452 ENSG00000177853_ZNF518A
-12440.31 2.928046 0.07837154 0.9983307 1.295284 0.145084 0 1.55705011705868 ENSG00000185627_PSMD13
-9565.647 2.977671 0.08462503 1.083313 3.725844 4.371002 0 2.93669098382816 ENSG00000144040_SFXN5
-13688.77 3.317372 0.06078375 1.151326 4.492171 6.290228 0 2.15675150044262 ENSG00000137710_RDX
-30259.11 2.43664 0.0709222 0.9681962 0.1971845 1.866527 0 1.77615057514049 ENSG00000185989_RASA3
-1813.478 3.807148 0.03988553 0.9571362 0.3352589 0.8102263 0 0.385714032221586 ENSG00000128534_LSM8
-17001.36 2.871447 0.1839004 1.018238 2.728368 2.83483 0 2.38946574437432 ENSG00000189319_FAM53B
-3095.27 2.487755 0.2331619 0.983444 1.177744 0.0591719 0 2.08740891865455 ENSG00000134056_MRPS36
-17991 2.966918 0.2476618 0.9730255 0.9486611 0.006025178 0 0.805452450877056 ENSG00000152785_BMP3
-12054.85 3.215419 0.2523113 0.989569 1.364927 0.2373595 0 1.34741612174548 ENSG00000125775_SDCBP2
-14166.94 3.2016 0.07846329 1.143427 4.182711 5.724367 0 2.914132559672 ENSG00000047621_C12orf4
-12018.16 3.254407 0.2550823 1.126308 5.334452 7.376295 0 2.48261006665416 ENSG00000140030_GPR65
-7501.325 2.892959 0.1736187 0.99628 1.414175 0.1926029 0 1.4294264651835 ENSG00000110900_TSPAN11
-9532.645 3.35516 0.2811045 1.02452 2.555718 2.525755 0 1.73388062906452 ENSG00000139921_TMX1
-9958.608 3.195084 0.1314982 0.9574837 0.4300704 0.8780738 0 0.58532897871919 ENSG00000120519_SLC10A7
-14422.34 3.10562 0.05646745 1.028284 2.052012 0.9164734 0 1.19236526708119 ENSG00000114098_ARMC8
-18933.26 2.436965 0.2521976 1.017435 2.547577 2.583859 0 1.88568037049845 ENSG00000108423_TUBD1
-89727.06 3.600651 0.6561958 0.9761728 1.307566 0.1560365 0 1.4243821206037 ENSG00000012048_BRCA1
-21378.97 2.829506 0.4692831 0.9582148 8.35098e-05 3.008496 0 0.117753804428503 ENSG00000124334_IL9R
-9615.987 2.813959 0.243855 1.007834 2.094442 1.101599 0 1.88779755262658 ENSG00000113761_ZNF346
-13892.86 4.420309 0.02033109 0.9698584 0.4867182 0.3491881 0 2.22426343406551 ENSG00000147044_CASK
-15766.33 2.808798 0.1509445 1.010987 1.762401 0.5799491 0 2.21415453474037 ENSG00000116514_RNF19B
-16948.9 2.876999 0.3699392 0.9931834 1.707848 0.7080039 0 1.06452879449353 ENSG00000127993_RBM48
-11198.3 1.716984 0.1263206 0.9646459 0.6070123 0.1628265 0 0.708941334625706 ENSG00000078328_RBFOX1
-11559.69 2.687422 0.2169644 1.067916 3.628707 3.57297 0 2.38907326874323 ENSG00000155085_AK9
-14919.91 3.507194 0.1571746 1.047428 2.360667 1.930473 0 1.9796813770663 ENSG00000152779_SLC16A12
-17387.33 3.328044 0.1496757 0.9707153 0.4619487 1.315898 0 0.575080883223563 ENSG00000158480_SPATA2
-26225.26 3.215732 0.4452634 1.012916 2.482599 2.313323 0 2.47951951087452 ENSG00000109674_NEIL3
-9738.496 2.917822 0.09808385 1.017299 1.774743 -0.1426803 0 0.803680327953771 ENSG00000137764_MAP2K5
-11408.67 3.043131 0.179168 0.9991507 1.411925 0.2366576 0 0.793582054786384 ENSG00000162928_PEX13
-17266.45 2.682061 0.07683371 0.961352 2.329966e-05 3.229724 0 0.0116381405387074 ENSG00000106348_IMPDH1
-16392.11 2.431474 0.3496559 0.9662222 0.6485364 0.4677921 0 0.800514288945124 ENSG00000158769_F11R
-51750.44 3.300129 0.3519387 0.9589446 0.5735536 0.6109311 0 0.464966874802485 ENSG00000169679_BUB1
-3761.68 2.981349 0.270054 1.029025 3.787097 3.893868 0 2.23904085997492 ENSG00000150433_TMEM218
-31851.76 2.451857 0.1320729 0.9709374 0.7195826 0.1641055 0 0.866235482040793 ENSG00000158321_AUTS2
-14355.03 2.573191 0.08882538 0.9713127 0.3850694 0.5337294 0 0.260804212186486 ENSG00000142453_CARM1
-6375.959 3.865088 0.3688656 1.043234 3.512577 3.627445 0 2.58482947130688 ENSG00000178473_UCN3
-13757.69 2.264071 0.1420496 0.9656333 6.808772e-06 1.63681 0 0.873856065329164 ENSG00000011347_SYT7
-16490.39 2.007014 0.381081 0.9917056 2.146051 1.227857 0 1.60178948077373 ENSG00000213965_NUDT19
-6685.559 3.510315 0.0547537 1.117527 3.002983 3.031176 0 2.23812346137129 ENSG00000065135_GNAI3
-4254.37 3.983443 0.1817778 0.9435654 4.509748e-06 4.733398 0 0.113976033870131 ENSG00000179600_GPHB5
-38376.26 2.552325 0.2882189 1.279392 9.623062 19.65475 0 2.78545727301389 ENSG00000171714_ANO5
-23599.02 2.627442 0.1745086 1.015432 2.317989 1.863973 0 2.44817022979259 ENSG00000197467_COL13A1
-10919.32 2.97275 0.1733685 1.022821 2.306452 1.81258 0 1.9966827230528 ENSG00000169016_E2F6
-16980.41 3.544643 0.03583499 1.672092 12.09008 8.375292 0 2.52109835925512 ENSG00000179603_GRM8
-5492.147 3.002014 0.07492216 0.989998 1.014 -0.004111329 0 0.729608997702599 ENSG00000143183_TMCO1
-7850.857 3.886476 0.221578 0.945094 0.2205029 1.877468 0 0.112255620304495 ENSG00000183032_SLC25A21
-13196.98 2.660063 0.09088088 1.020674 1.696544 0.5881523 0 2.4111268222332 ENSG00000277586_NEFL
-9157.741 2.293829 0.09265893 0.9725544 0.3599134 0.6834408 0 0.932681448524818 ENSG00000247077_PGAM5
-47860.83 3.928426 0.1290968 0.9881335 0.9399773 0.01177373 0 2.57701840088703 ENSG00000079432_CIC
-26169.96 2.811494 0.3038891 0.9908152 1.411949 0.802964 0 2.74507110170089 ENSG00000179593_ALOX15B
-14598.89 3.21513 0.100489 0.9873355 0.9727834 0.0008272281 0 1.54840191244148 ENSG00000169682_SPNS1
-12560.64 2.74957 0.1335683 0.96396 0.4707602 0.6845374 0 0.485373534495011 ENSG00000206075_SERPINB5
-18534.44 2.361943 0.1897097 1.019534 2.964508 2.730482 0 2.96150892111473 ENSG00000105373_GLTSCR2
-17077.52 3.08467 0.1317476 0.9784071 0.8792628 0.02395845 0 0.504101516213268 ENSG00000130803_ZNF317
-17472.57 3.008262 0.1724359 0.9892041 1.087637 0.01396991 0 1.97049680817872 ENSG00000135454_B4GALNT1
-12734.68 3.870285 0.04668976 1.016709 1.567841 0.4592403 0 0.904218601528555 ENSG00000110880_CORO1C
-4762.804 2.66397 0.1557041 0.9700054 0.5623775 0.3294595 0 0.225890387780964 ENSG00000089685_BIRC5
-17066.9 2.626865 0.2066386 0.9865721 1.240842 0.1313343 0 1.0441469871439 ENSG00000134321_RSAD2
-3769.016 2.595593 0.1039257 0.9578559 0.3665208 0.6403242 0 0.472064937232062 ENSG00000139651_ZNF740
-19712.47 3.246901 0.04207918 1.188327 3.997491 7.54322 0 2.38813263969496 ENSG00000081138_CDH7
-11930.9 3.765675 0.1947677 1.139701 5.009236 6.340776 0 1.37595742824487 ENSG00000115947_ORC4
-13632.69 1.933435 0.7225193 1.018958 4.954874 5.945374 0 2.61244842340238 ENSG00000153563_CD8A
-26474.17 2.550109 0.128653 0.9453823 2.783988e-05 7.040469 0 0.00626077177003026 ENSG00000184156_KCNQ3
-26685.22 3.461756 0.180427 1.080811 3.528792 5.512194 0 2.48709394270554 ENSG00000117597_DIEXF
-553672.4 3.618695 0.1279689 1.076609 2.703394 -3.349741 0 0.0710676906164736 ENSG00000155657_TTN
-3757.336 3.390796 0.1837855 0.9756452 0.8280941 0.01772515 0 0.971590707544237 ENSG00000160679_CHTOP
-7427.341 2.425502 0.1454991 1.045376 3.207649 2.951176 0 2.88035684474744 ENSG00000174238_PITPNA
-17234.76 3.227003 0.2856593 1.046591 3.317867 3.711008 0 2.59515132405795 ENSG00000164073_MFSD8
-9512.505 2.066245 0.08868034 0.9683454 0.2821209 1.112949 0 1.35037255031057 ENSG00000106089_STX1A
-9191.956 3.347559 0.09036933 0.9376144 1.255112e-05 4.39954 0 0.607143421657383 ENSG00000038274_MAT2B
-11801.94 3.766226 0.06317731 1.054664 2.128347 4.569621 0 2.94536651833914 ENSG00000105926_MPP6
-29800.87 2.991889 0.1160891 0.9831172 0.9226363 0.01086237 0 2.44246827252209 ENSG00000089597_GANAB
-5523.956 2.527714 0.1043816 1.026124 2.145371 1.18481 0 2.50208762381226 ENSG00000166780_C16orf45
-17655.92 2.60189 0.1739219 1.031012 2.564286 1.813337 0 2.21190504776314 ENSG00000021574_SPAST
-29078.5 3.335971 0.08393008 1.082375 2.513647 2.331894 0 2.21246044104919 ENSG00000018236_CNTN1
-13508.46 3.920988 0.1224211 0.9585284 5.508748e-06 3.659525 0 0.0343982647173107 ENSG00000158246_FAM46B
-13047.31 2.90328 0.08582546 1.032475 2.050977 0.929468 0 2.30753638478927 ENSG00000135457_TFCP2
-13464.2 2.687716 0.1904498 0.9889029 1.414278 0.1943037 0 0.967286428436637 ENSG00000139637_C12orf10
-33438.17 3.448233 0.1020583 0.9575356 0.01039334 3.241642 0 0.180887858150527 ENSG00000174233_ADCY6
-43161.7 2.697551 0.1990579 0.9836715 0.9844559 0.002120353 0 1.04841976775788 ENSG00000089820_ARHGAP4
-20129.97 2.607279 0.1311881 0.9932947 1.307305 0.1155759 0 2.39261154807173 ENSG00000058404_CAMK2B
-10030.91 2.805058 0.1993532 0.9548751 0.3685973 0.7893144 0 0.448981685796753 ENSG00000215114_UBXN2B
-90311.86 3.548126 0.2930468 0.9671041 0.4843377 0.6235138 0 0.675659320084378 ENSG00000135476_ESPL1
-19722.17 3.091896 0.2046181 0.9863726 1.107001 0.03408583 0 2.89829742000438 ENSG00000139445_FOXN4
-28938.56 3.056657 0.1910819 0.9350178 5.663335e-05 2.737429 0 0.0382215350400656 ENSG00000048991_R3HDM1
-28477.96 2.214768 0.4480178 1.031572 3.914771 3.678433 0 1.98991784406826 ENSG00000165506_DNAAF2
-15284.62 3.127646 0.08122481 0.9524675 0.265608 1.349207 0 0.152563874144107 ENSG00000154174_TOMM70A
-45458.31 3.110057 0.07439163 1.051002 2.129134 1.277685 0 1.39648211281747 ENSG00000144285_SCN1A
-3802.975 2.373425 0.2666173 1.046153 3.159797 1.436617 0 1.41746542020701 ENSG00000261787_TCF24
-7839.041 3.269199 0.03519862 1.033663 2.506651 1.659074 0 2.63780775270425 ENSG00000114353_GNAI2
-14691.85 2.600005 0.2951863 0.9658873 0.4823458 1.172683 0 0.212934410199523 ENSG00000102886_GDPD3
-3120.214 1.699569 0.124865 0.9509578 0.4228865 0.8801465 0 0.827215425437316 ENSG00000131171_SH3BGRL
-33279.7 2.800955 0.1676966 1.591386 16.37917 11.00193 0 2.11204596539028 ENSG00000158528_PPP1R9A
-2525.154 3.770898 0.01022828 1.064985 2.068001 0.8860151 0 2.02827349863946 ENSG00000101608_MYL12A
-1852.231 4.222773 0.08335871 0.9662359 0.5174372 0.5215038 0 0.334032683400437 ENSG00000139343_SNRPF
-42191.15 3.342892 0.2811027 1.070978 3.628121 4.426744 0 2.94895516242832 ENSG00000004846_ABCB5
-20704.78 2.986068 0.21093 0.9751863 0.3085247 0.9109264 0 1.04314092546701 ENSG00000175920_DOK7
-3899.164 2.501014 0.08027371 1.082263 3.805354 3.560291 0 2.19833130785264 ENSG00000163875_MEAF6
-35174.45 3.492595 0.1669467 1.149259 4.716786 6.216497 0 2.48655482637696 ENSG00000138674_SEC31A
-20136.1 3.487777 0.2852952 0.9477773 0.01263976 3.367076 0 0.0580625734291971 ENSG00000143486_EIF2D
-40626.35 2.954104 0.3671651 0.9517321 0.3960782 1.055373 0 0.609990332974121 ENSG00000144395_CCDC150
-11891.46 3.035975 0.1289585 0.951259 0.1970045 2.242603 0 0.682212447049096 ENSG00000131966_ACTR10
-17379.63 2.757897 0.09714702 0.9689452 0.5529619 0.5569771 0 0.447104594204575 ENSG00000057704_TMCC3
-32190.28 3.12012 0.09994497 1.039375 2.474415 1.264817 0 1.30032322159968 ENSG00000038532_CLEC16A
-5572.619 2.214615 0.3202052 0.9748446 0.5670631 0.183956 0 0.460762072121724 ENSG00000177674_AGTRAP
-12245.89 3.323029 0.07315744 1.106634 3.512392 4.505447 0 2.31927780713886 ENSG00000164794_KCNV1
-9058.586 2.835489 0.1498258 0.9928788 1.172711 0.04760126 0 1.63075862266123 ENSG00000009844_VTA1
-29660.67 3.458847 0.365783 0.9681514 0.9560188 0.003712234 0 0.602354032220319 ENSG00000024526_DEPDC1
-17946.92 3.180929 0.08502684 0.9543296 0.0002251662 4.117681 0 0.169770182808861 ENSG00000140848_CPNE2
-22049.02 2.982203 0.3116631 0.9579514 0.0001483855 3.819558 1 0.791710123652592 ENSG00000198246_SLC29A3
-84330.59 2.834194 0.1083623 0.9504805 0.2132104 2.047991 0 0.196600348223001 ENSG00000133958_UNC79
-19206.48 2.763805 0.10335 1.130851 4.309465 6.227086 0 2.87099667708389 ENSG00000173757_STAT5B
-40525.29 2.540222 0.1358271 1.089935 3.8293 6.665692 0 2.540977724595 ENSG00000157212_PAXIP1
-18880.6 2.884155 0.1267138 0.9466379 0.1698591 2.633098 0 0.404138475190848 ENSG00000120756_PLS1
-9329.801 2.559489 0.1827407 1.061619 3.078574 2.226383 0 2.53128042421304 ENSG00000156017_C9orf41
-33278.45 2.746506 0.09130456 0.9880844 1.019288 0.001263684 0 1.14325563423336 ENSG00000055118_KCNH2
-86550.43 3.378967 0.2186478 1.193684 9.073127 8.770039 0 2.97261475981213 ENSG00000160294_MCM3AP
-15553.25 3.536096 0.3670873 1.002006 2.08771 0.7827382 0 1.24283561459742 ENSG00000136866_ZFP37
-17582.14 2.368972 0.2477832 0.9642694 0.3575788 0.683375 0 1.23424783442169 ENSG00000017483_SLC38A5
-8264.296 3.134949 0.07149899 1.182 5.090901 8.618892 0 2.7525654793717 ENSG00000085365_SCAMP1
-11015.85 3.781291 0.1439928 0.9993539 1.329476 0.1381655 0 0.98790606460534 ENSG00000204977_TRIM13
-15012.83 2.934494 0.1864587 1.73955 17.17375 12.75539 0 2.15573575627059 ENSG00000122591_FAM126A
-11752.76 2.129218 0.1297651 0.993446 1.305537 0.1843672 0 1.74409144744277 ENSG00000162552_WNT4
-8901.61 2.71963 0.5127859 0.9665543 1.109336 0.01946504 0 1.18280085618608 ENSG00000111911_HINT3
-24727.76 2.855874 0.08528992 1.057063 2.478272 2.208003 0 0.658645371906459 ENSG00000083799_CYLD
-10073.01 2.34885 0.4843423 1.039335 3.93 4.620937 0 1.93045131233521 ENSG00000108064_TFAM
-14726.48 2.78475 0.195663 0.9718161 0.3615746 0.6850744 0 2.28183768549934 ENSG00000128271_ADORA2A
-17967.65 3.27945 0.1552916 1.012851 1.901166 1.023793 0 2.00718372012489 ENSG00000166073_GPR176
-34471.37 3.225589 0.1473543 0.9693863 0.6234836 0.2642175 0 1.37259520799853 ENSG00000198825_INPP5F
-10625.44 2.091704 0.3325679 0.9592695 0.2565674 1.405317 0 0.213493215618655 ENSG00000151364_KCTD14
-8642.686 2.684155 0.09309426 1.070652 3.624992 6.124748 0 2.44257105980068 ENSG00000167645_YIF1B
-15710.34 2.18109 0.1127491 0.9605003 7.853398e-06 2.305442 0 0.479835043894127 ENSG00000101180_HRH3
-6315.602 4.514867 0.06469159 1.126837 2.555825 2.522949 0 1.84952801303007 ENSG00000152219_ARL14EP
-22719.78 3.150252 0.1873275 1.000235 1.398526 0.2628016 0 1.67513303062879 ENSG00000138035_PNPT1
-8890.708 3.049747 0.2486356 0.9817241 1.030488 0.000310932 0 2.02021087473258 ENSG00000116096_SPR
-18161.73 2.585036 0.07367258 1.085224 3.040028 2.547915 0 2.75401913258247 ENSG00000087470_DNM1L
-47912.38 3.2859 0.08577171 1.201692 5.544142 7.94984 0 2.80153228738345 ENSG00000147251_DOCK11
-33195.01 3.031153 0.5476304 0.9754855 1.214619 0.09873026 0 2.36695082020015 ENSG00000185436_IFNLR1
-12699.99 2.462906 0.2640314 0.9747197 0.3940233 0.5453988 0 1.42455080570653 ENSG00000182687_GALR2
-11021.93 3.432241 0.05559998 1.128698 3.367701 6.192666 0 2.43062167125754 ENSG00000164532_TBX20
-13903.06 3.334002 0.1395396 1.030327 2.139777 1.385727 0 1.11006432934664 ENSG00000180287_PLD5
-3442.47 2.289704 0.036502 0.9594404 1.758275e-06 1.697455 0 0.829640152165666 ENSG00000116983_HPCAL4
-12033.85 3.303779 0.08458656 1.176598 5.591064 9.256311 0 2.5811984622851 ENSG00000108588_CCDC47
-49060.92 3.284667 0.3993984 1.031813 2.816363 3.441952 0 2.30376127897762 ENSG00000177575_CD163
-10167.3 2.178114 0.4478601 0.9511056 0.2886082 1.094851 0 0.613519396400079 ENSG00000178301_AQP11
-60907.4 3.014456 0.3620904 0.9981841 1.861647 1.108782 0 1.19741712883115 ENSG00000156535_CD109
-16814.54 2.86921 0.1368538 0.9676287 0.281425 1.154928 0 1.05598488938995 ENSG00000162510_MATN1
-28740.41 2.962481 0.2585776 0.9513003 6.00414e-05 3.403316 0 0.515351328765973 ENSG00000136935_GOLGA1
-2073.409 3.356087 0.2821006 0.9628479 0.5127938 0.2641173 0 1.81574582029134 ENSG00000213190_MLLT11
-13794.19 3.372096 0.05699618 1.041827 1.872369 0.8893812 0 1.15795981069095 ENSG00000162409_PRKAA2
-20155.56 3.272972 0.05267009 0.9806714 0.798524 0.07493597 0 0.378428459633142 ENSG00000197323_TRIM33
-23353.47 2.913108 0.2691914 0.9870353 1.322946 0.1566625 0 1.88700321293436 ENSG00000166145_SPINT1
-34861.88 3.764759 0.3372719 1.002384 1.706809 0.8757275 0 0.916590875945985 ENSG00000186185_KIF18B
-39655.28 2.928853 0.3688557 0.9636249 0.7190378 0.1478754 0 0.956614808645099 ENSG00000187742_SECISBP2
-5965.92 2.506766 0.3181999 0.9869697 1.375063 0.2231143 0 1.73670923989266 ENSG00000175121_WFDC5
-8265.988 3.211003 0.1496955 1.000304 1.709849 0.5139107 0 1.51141812605783 ENSG00000072506_HSD17B10
-24755.27 3.326125 0.1762861 1.122248 5.567804 9.620253 0 2.49595703766681 ENSG00000115486_GGCX
-12420.79 2.107409 0.04091983 1.064441 3.203107 3.707825 0 2.10871643247083 ENSG00000176014_TUBB6
-18143.65 2.702629 0.1392032 0.9771437 0.3629162 0.6507673 0 1.45869532087818 ENSG00000070444_MNT
-28409.04 2.945609 0.1758054 0.9634938 0.2136614 1.921404 0 0.558753974502906 ENSG00000122367_LDB3
-10831.88 2.327791 0.6306351 0.9638474 1.000151 0.0001500735 0 0.908138397149742 ENSG00000152558_TMEM123
-18486.98 2.783739 0.1281195 0.9764412 0.6921964 0.191887 0 1.24250341253355 ENSG00000176974_SHMT1
